Referencia,Fecha Alta,Tipo,Operación,Departamento,Area (m2),Precio Venta/Alquiler,Fecha Venta,Vendedor
1944,43070,Local,Alquiler,Norte de Santander,210,152712000,43268,Jesús
1945,43072,Local,Venta,Boyacá,264,154572000,43260,Luisa
1946,43072,apartamento,Alquiler,Cundinamarca,264,214711200,43230,Joaquín
1947,43072,apartamento,Alquiler,Boyacá,176,118993600,43324,Carmen
1948,43073,Casa,Alquiler,Cundinamarca,176,168590400,43310,Pedro
1949,43074,apartamento,Venta,Cundinamarca,85,69351500,43190,Luisa
1950,43074,Industrial,Venta,Cundinamarca,67,32421300,43200,Luisa
1951,43074,Industrial,Alquiler,Norte de Santander,162,75378600,43369,Jesús
1952,43075,Casa,Alquiler,Boyacá,162,134168400,43413,María
1953,43075,parqueadero,Alquiler,Norte de Santander,250,210300000,43356,Jesús
1954,43075,Industrial,Venta,Boyacá,264,134613600,43398,Joaquín
1955,43076,Casa,Venta,Cundinamarca,150,75390000,43189,María
1956,43076,Industrial,Venta,Norte de Santander,202,102838200,43227,Pedro
1957,43077,Oficina,Alquiler,Cundinamarca,293,286847000,43177,Luisa
1958,43078,parqueadero,Alquiler,Boyacá,296,153683200,43334,Joaquín
1959,43078,Casa,Venta,Meta,203,100221100,43377,María
1960,43078,Industrial,Venta,Meta,287,244696200,43414,María
1961,43078,lote,Venta,Cundinamarca,171,80712000,43425,Pedro
1962,43080,lote,Venta,Cundinamarca,238,220316600,43221,Carmen
1963,43081,Oficina,Alquiler,Meta,117,53667900,43300,Joaquín
1964,43082,apartamento,Venta,Norte de Santander,116,80434400,43219,María
1965,43082,parqueadero,Alquiler,Boyacá,57,29394900,43410,Pedro
1966,43082,Local,Venta,Cundinamarca,66,27099600,43285,Luisa
1967,43083,Casa,Venta,Boyacá,216,204638400,43284,Pedro
1968,43084,Local,Venta,Boyacá,218,173244600,43378,Jesús
1969,43085,apartamento,Venta,Cundinamarca,259,184278500,43300,María
1970,43085,Casa,Venta,Cundinamarca,106,85669200,43263,María
1971,43085,Oficina,Alquiler,Norte de Santander,135,85792500,43276,Joaquín
1972,43086,Casa,Alquiler,Meta,154,81496800,43430,María
1973,43086,parqueadero,Venta,Norte de Santander,67,49050700,43191,María
1974,43086,parqueadero,Alquiler,Norte de Santander,57,38782800,43184,Luisa
1975,43086,lote,Alquiler,Cundinamarca,147,90713700,43270,Jesús
1976,43086,Local,Venta,Cundinamarca,165,139309500,43449,Carmen
1977,43087,Local,Alquiler,Meta,207,139538700,43238,Luisa
1978,43088,Casa,Venta,Meta,162,69676200,43287,Pedro
1979,43089,Industrial,Alquiler,Cundinamarca,238,213628800,43344,María
1980,43089,Local,Venta,Boyacá,281,267174800,43452,Carmen
1981,43089,Local,Alquiler,Norte de Santander,49,42556500,43226,Joaquín
1982,43090,apartamento,Venta,Cundinamarca,248,103639200,43437,Luisa
1983,43090,lote,Alquiler,Cundinamarca,243,239063400,43277,Luisa
1984,43090,Oficina,Venta,Meta,110,70125000,43415,Luisa
1985,43090,apartamento,Venta,Meta,289,278942800,43219,Pedro
1986,43090,Oficina,Alquiler,Cundinamarca,190,94050000,43445,Joaquín
1987,43090,parqueadero,Alquiler,Norte de Santander,139,87597800,43224,Jesús
1988,43091,Industrial,Alquiler,Norte de Santander,210,177093000,43210,María
1989,43091,Casa,Venta,Cundinamarca,276,254858400,43386,Jesús
1990,43091,lote,Alquiler,Meta,203,202188000,43219,Joaquín
1991,43091,Oficina,Venta,Meta,274,245695800,43376,Jesús
1992,43091,Industrial,Venta,Boyacá,116,98414400,43255,Luisa
1993,43092,Local,Venta,Norte de Santander,299,211034200,43203,Jesús
1994,43092,Casa,Venta,Norte de Santander,86,65119200,43213,Luisa
1995,43092,Local,Alquiler,Cundinamarca,267,226362600,43285,Pedro
1996,43092,Industrial,Venta,Meta,178,164258400,43452,Luisa
1997,43092,Casa,Venta,Meta,206,105884000,43192,Jesús
1998,43093,Local,Venta,Meta,264,230392800,43207,Luisa
1999,43093,apartamento,Venta,Meta,243,169371000,43243,Pedro
2000,43094,Oficina,Venta,Meta,96,45667200,43282,Pedro
2001,43094,lote,Venta,Cundinamarca,265,134805500,43300,Joaquín
2002,43094,Casa,Venta,Cundinamarca,283,165385200,43340,María
2003,43095,apartamento,Alquiler,Meta,300,143250000,43272,María
2016,43095,Oficina,Alquiler,Cundinamarca,56,29685600,43257,María
2017,43095,Industrial,Alquiler,Boyacá,142,62962800,43210,Luisa
2018,43096,parqueadero,Venta,Norte de Santander,272,177452800,43272,Jesús
2019,43096,Oficina,Alquiler,Cundinamarca,54,40246200,43379,Pedro
2008,43096,Casa,Alquiler,Cundinamarca,221,140136100,43189,Jesús
2009,43096,parqueadero,Alquiler,Meta,137,92762700,43439,Pedro
2010,43096,apartamento,Venta,Cundinamarca,158,104074600,43368,Luisa
2011,43097,Oficina,Venta,Boyacá,259,155581300,43360,Carmen
2012,43099,apartamento,Venta,Meta,94,92486600,43457,Jesús
2013,43099,Casa,Alquiler,Boyacá,137,74021100,43446,Pedro
2014,43099,Oficina,Alquiler,Norte de Santander,227,202960700,43393,Carmen
2015,43099,parqueadero,Venta,Norte de Santander,262,140772600,43405,María
2016,43100,Casa,Alquiler,Norte de Santander,284,281529200,43441,Jesús
2017,43100,parqueadero,Alquiler,Cundinamarca,202,132996800,43395,María
2018,43101,Industrial,Venta,Cundinamarca,75,54592500,43351,Joaquín
2019,43101,parqueadero,Alquiler,Meta,204,134742000,43294,Jesús
2020,43101,apartamento,Alquiler,Boyacá,80,32296000,43462,Pedro
2021,43101,Oficina,Alquiler,Boyacá,150,87300000,43451,Jesús
2022,43102,Industrial,Venta,Meta,129,58875600,43348,Carmen
2023,43102,Local,Venta,Norte de Santander,141,76323300,43460,Luisa
2024,43102,Casa,Alquiler,Norte de Santander,271,247124900,43194,Joaquín
2025,43102,Local,Alquiler,Boyacá,277,149967800,43407,Luisa
2026,43103,Oficina,Alquiler,Cundinamarca,216,110980800,43275,Joaquín
2027,43103,Industrial,Venta,Norte de Santander,41,36895900,43341,Carmen
2028,43103,Local,Venta,Cundinamarca,122,68076000,43221,María
2029,43103,Local,Alquiler,Cundinamarca,179,117620900,43280,Carmen
2030,43103,Casa,Alquiler,Cundinamarca,229,221946800,43293,Luisa
2031,43103,parqueadero,Venta,Boyacá,233,145042500,43297,Luisa
2032,43103,Industrial,Venta,Norte de Santander,116,61619200,43241,María
2033,43103,Casa,Alquiler,Norte de Santander,155,124775000,43354,María
2034,43105,Casa,Alquiler,Norte de Santander,163,76104700,43389,Luisa
2035,43105,Industrial,Venta,Boyacá,289,180914000,43355,Joaquín
2036,43105,parqueadero,Venta,Cundinamarca,90,44694000,43277,María
2037,43106,Local,Venta,Cundinamarca,110,70070000,43210,Pedro
2038,43106,Local,Alquiler,Cundinamarca,283,210778400,43209,María
2039,43106,parqueadero,Venta,Cundinamarca,199,113907600,43272,Joaquín
2040,43107,Oficina,Alquiler,Boyacá,207,201411000,43405,Joaquín
2041,43107,Industrial,Venta,Meta,120,82320000,43345,María
2042,43108,lote,Venta,Cundinamarca,80,53928000,43313,María
2043,43108,Casa,Alquiler,Norte de Santander,280,234640000,43227,María
2044,43108,lote,Alquiler,Boyacá,107,56774200,43362,Jesús
2045,43109,apartamento,Alquiler,Meta,194,179256000,43225,Joaquín
2046,43109,Industrial,Alquiler,Norte de Santander,256,233164800,43430,Luisa
2047,43109,apartamento,Alquiler,Cundinamarca,249,205300500,43305,Luisa
2048,43110,Local,Venta,Meta,170,110228000,43317,Pedro
2049,43110,Casa,Venta,Cundinamarca,275,185652500,43347,Jesús
2050,43110,Casa,Alquiler,Cundinamarca,180,174132000,43259,María
2051,43111,parqueadero,Venta,Meta,130,127556000,43417,María
2052,43111,Industrial,Alquiler,Norte de Santander,68,38603600,43387,Jesús
2053,43111,Oficina,Venta,Norte de Santander,185,173067500,43380,María
2054,43111,Oficina,Venta,Meta,247,156869700,43234,Luisa
2055,43111,Industrial,Alquiler,Cundinamarca,271,119646500,43317,Jesús
2056,43112,apartamento,Alquiler,Norte de Santander,289,246228000,43470,Jesús
2057,43112,Industrial,Alquiler,Cundinamarca,54,41925600,43434,María
2058,43113,Industrial,Alquiler,Meta,122,118437600,43376,Luisa
2059,43113,Oficina,Alquiler,Cundinamarca,98,73843000,43462,Luisa
2060,43113,Oficina,Venta,Cundinamarca,207,143740800,43333,María
2061,43113,lote,Venta,Boyacá,261,161585100,43459,Jesús
2062,43113,Local,Alquiler,Boyacá,54,46672200,43241,Jesús
2063,43113,lote,Venta,Cundinamarca,274,145055600,43346,María
2064,43114,Industrial,Alquiler,Cundinamarca,144,133185600,43453,Luisa
2065,43114,Casa,Venta,Meta,148,87320000,43369,Pedro
2066,43114,Local,Alquiler,Norte de Santander,165,146157000,43390,Carmen
2067,43114,Oficina,Alquiler,Boyacá,129,56282700,43420,Joaquín
2068,43114,Local,Alquiler,Boyacá,255,249441000,43426,Luisa
2069,43115,Oficina,Alquiler,Cundinamarca,199,168513200,43411,Joaquín
2070,43115,lote,Venta,Cundinamarca,245,239904000,43251,Joaquín
2071,43115,Oficina,Alquiler,Boyacá,272,248771200,43215,Carmen
2072,43115,Casa,Venta,Cundinamarca,93,80817000,43284,Jesús
2073,43115,Casa,Venta,Norte de Santander,239,203078300,43450,María
2074,43116,Industrial,Venta,Cundinamarca,80,36328000,43453,Pedro
2075,43116,Local,Venta,Boyacá,209,135536500,43282,Joaquín
2076,43117,apartamento,Venta,Cundinamarca,267,107467500,43393,Carmen
2077,43117,Industrial,Alquiler,Boyacá,246,239800800,43242,Jesús
2078,43117,Oficina,Alquiler,Cundinamarca,123,60934200,43230,Carmen
2079,43117,Industrial,Alquiler,Cundinamarca,221,141196900,43307,Pedro
2080,43118,lote,Venta,Norte de Santander,234,204960600,43211,María
2081,43118,Local,Venta,Norte de Santander,66,50061000,43235,Luisa
2082,43119,apartamento,Alquiler,Meta,114,93856200,43267,María
2083,43119,apartamento,Venta,Norte de Santander,267,224520300,43309,María
2084,43119,parqueadero,Alquiler,Norte de Santander,188,142222000,43301,María
2085,43119,Industrial,Venta,Norte de Santander,296,238783200,43279,María
2086,43120,Local,Alquiler,Norte de Santander,256,142848000,43277,Pedro
2087,43120,parqueadero,Alquiler,Cundinamarca,265,211973500,43388,Pedro
2088,43121,Industrial,Venta,Boyacá,101,67427600,43403,Luisa
2089,43121,lote,Alquiler,Meta,41,25506100,43449,Pedro
2090,43121,lote,Alquiler,Boyacá,178,110484600,43259,Jesús
2091,43123,lote,Venta,Boyacá,171,129840300,43343,Carmen
2092,43123,lote,Venta,Norte de Santander,85,47268500,43344,Pedro
2093,43123,Industrial,Alquiler,Meta,293,118284100,43266,María
2094,43123,Casa,Alquiler,Norte de Santander,154,142711800,43376,Pedro
2095,43123,Local,Venta,Boyacá,40,27288000,43344,María
2096,43123,Local,Alquiler,Boyacá,137,83131600,43415,Jesús
2097,43123,Local,Alquiler,Meta,190,146946000,43475,Carmen
2098,43124,Oficina,Alquiler,Norte de Santander,123,113319900,43366,Luisa
2099,43124,Local,Venta,Boyacá,144,124776000,43315,Luisa
2100,43124,Casa,Venta,Boyacá,80,72768000,43293,Joaquín
2101,43124,apartamento,Venta,Meta,220,152284000,43222,María
2102,43124,Local,Venta,Meta,197,148991100,43214,Carmen
2103,43125,Casa,Alquiler,Meta,229,144750900,43219,Joaquín
2104,43125,Oficina,Venta,Cundinamarca,223,197087400,43259,Joaquín
2105,43125,Oficina,Alquiler,Boyacá,237,143882700,43232,Pedro
2106,43125,parqueadero,Alquiler,Meta,212,144054000,43383,Jesús
2107,43125,Industrial,Venta,Boyacá,84,81622800,43456,Jesús
2108,43126,Oficina,Venta,Meta,139,119748500,43489,Pedro
2109,43126,Casa,Venta,Boyacá,91,52889200,43448,María
2110,43126,lote,Alquiler,Cundinamarca,273,152825400,43266,Pedro
2111,43126,Oficina,Venta,Boyacá,261,223389900,43402,Luisa
2112,43126,parqueadero,Venta,Meta,81,70956000,43279,Joaquín
2113,43126,Oficina,Venta,Boyacá,258,211147200,43251,Joaquín
2114,43127,Oficina,Alquiler,Boyacá,136,65674400,43235,Luisa
2115,43128,Casa,Alquiler,Meta,254,171399200,43289,Pedro
2116,43128,parqueadero,Alquiler,Meta,294,135504600,43375,Jesús
2117,43129,lote,Alquiler,Boyacá,95,74879000,43473,Luisa
2118,43129,Industrial,Venta,Boyacá,246,128584200,43321,Jesús
2119,43129,lote,Alquiler,Norte de Santander,98,50960000,43414,Pedro
2120,43130,Oficina,Alquiler,Norte de Santander,75,37890000,43450,Carmen
2121,43130,Industrial,Alquiler,Meta,169,81018600,43439,Joaquín
2122,43130,Oficina,Alquiler,Norte de Santander,123,75743400,43335,Pedro
2123,43131,Local,Venta,Cundinamarca,56,55081600,43437,Jesús
2124,43132,parqueadero,Venta,Boyacá,89,47517100,43385,Luisa
2125,43132,Casa,Venta,Cundinamarca,95,65075000,43367,Carmen
2126,43132,apartamento,Venta,Cundinamarca,252,238140000,43264,María
2127,43132,apartamento,Venta,Boyacá,157,140954600,43470,Pedro
2128,43133,parqueadero,Venta,Boyacá,264,218143200,43459,María
2129,43133,Casa,Alquiler,Cundinamarca,234,128676600,43385,Luisa
2130,43133,apartamento,Venta,Boyacá,168,92836800,43459,Jesús
2131,43133,Oficina,Alquiler,Meta,288,182044800,43417,Joaquín
2132,43134,lote,Alquiler,Meta,210,148281000,43427,Carmen
2133,43134,Casa,Venta,Cundinamarca,40,19028000,43426,Joaquín
2134,43134,parqueadero,Venta,Boyacá,235,229054500,43334,Carmen
2135,43135,Industrial,Alquiler,Meta,283,170903700,43295,Carmen
2136,43135,apartamento,Venta,Meta,68,66966400,43249,Jesús
2137,43135,Local,Venta,Meta,216,120420000,43482,Joaquín
2138,43135,parqueadero,Venta,Norte de Santander,108,104112000,43227,Pedro
2139,43136,Industrial,Alquiler,Boyacá,129,114087600,43283,Pedro
2140,43136,apartamento,Alquiler,Boyacá,194,131512600,43354,Luisa
2141,43137,Industrial,Alquiler,Boyacá,65,27254500,43274,Carmen
2142,43137,lote,Alquiler,Meta,88,80819200,43482,Carmen
2143,43137,parqueadero,Alquiler,Meta,124,53667200,43495,María
2144,43138,apartamento,Alquiler,Meta,218,167772800,43239,Pedro
2145,43138,Oficina,Venta,Meta,46,22434200,43265,Jesús
2146,43138,apartamento,Venta,Meta,95,57076000,43282,María
2147,43138,Casa,Venta,Cundinamarca,104,68224000,43342,Jesús
2148,43138,Oficina,Alquiler,Meta,206,174729200,43262,Carmen
2149,43139,Oficina,Alquiler,Cundinamarca,142,69324400,43362,Jesús
2150,43139,Industrial,Alquiler,Cundinamarca,211,115543600,43461,Pedro
2151,43140,Local,Venta,Boyacá,43,30336500,43458,Pedro
2152,43140,apartamento,Venta,Cundinamarca,293,129886900,43292,Jesús
2153,43140,parqueadero,Venta,Cundinamarca,227,200123200,43440,María
2154,43140,Oficina,Venta,Norte de Santander,200,153980000,43459,Carmen
2155,43140,Industrial,Alquiler,Norte de Santander,252,194922000,43393,Carmen
2156,43140,Industrial,Alquiler,Meta,259,162755600,43250,María
2157,43141,Casa,Venta,Meta,254,152222200,43501,María
2158,43142,Casa,Venta,Meta,96,65289600,43411,Joaquín
2159,43142,Oficina,Venta,Cundinamarca,233,115754400,43261,Jesús
2160,43143,apartamento,Alquiler,Meta,118,73478600,43300,Joaquín
2161,43143,parqueadero,Venta,Boyacá,210,151116000,43394,Luisa
2162,43143,apartamento,Alquiler,Cundinamarca,184,86424800,43299,María
2163,43143,apartamento,Alquiler,Boyacá,141,140182200,43249,María
2164,43143,Oficina,Venta,Meta,62,50654000,43381,Joaquín
2165,43144,Casa,Venta,Cundinamarca,83,44429900,43483,Joaquín
2166,43145,parqueadero,Alquiler,Norte de Santander,131,116354200,43483,Luisa
2167,43146,lote,Venta,Cundinamarca,149,143621100,43497,María
2168,43146,apartamento,Alquiler,Meta,84,48199200,43309,Jesús
2169,43146,lote,Venta,Meta,227,206978600,43389,Luisa
2170,43146,parqueadero,Alquiler,Meta,132,97376400,43239,Joaquín
2171,43147,Industrial,Alquiler,Cundinamarca,114,63691800,43475,Luisa
2172,43147,Industrial,Alquiler,Boyacá,201,173302200,43351,Pedro
2173,43147,Oficina,Venta,Meta,279,233132400,43314,Joaquín
2174,43147,lote,Venta,Boyacá,188,154197600,43300,Joaquín
2175,43147,Casa,Alquiler,Boyacá,117,56113200,43381,Luisa
2176,43147,lote,Alquiler,Meta,276,130272000,43413,María
2177,43148,lote,Alquiler,Cundinamarca,78,36613200,43424,Jesús
2178,43148,Industrial,Venta,Norte de Santander,271,210810900,43458,Pedro
2179,43148,Oficina,Venta,Norte de Santander,127,92824300,43245,María
2180,43148,apartamento,Alquiler,Meta,101,67367000,43286,Pedro
2181,43148,lote,Venta,Boyacá,153,114015600,43281,Joaquín
2182,43149,Industrial,Venta,Meta,126,103105800,43356,Carmen
2183,43149,Local,Venta,Meta,55,26218500,43498,Joaquín
2184,43149,lote,Alquiler,Meta,107,83952200,43323,Luisa
2185,43149,Local,Alquiler,Norte de Santander,88,77096800,43400,Luisa
2186,43151,parqueadero,Alquiler,Cundinamarca,228,181533600,43261,Jesús
2187,43151,Industrial,Alquiler,Meta,71,34207800,43462,Pedro
2188,43151,Oficina,Venta,Norte de Santander,245,166012000,43430,Pedro
2189,43151,Local,Venta,Norte de Santander,271,164740900,43477,Pedro
2190,43151,apartamento,Venta,Meta,217,191263800,43395,Luisa
2191,43151,Casa,Alquiler,Meta,88,54489600,43442,Carmen
2192,43152,Casa,Venta,Boyacá,249,130725000,43424,Luisa
2193,43152,parqueadero,Alquiler,Cundinamarca,260,247000000,43247,Luisa
2194,43152,Local,Alquiler,Meta,154,110926200,43257,Carmen
2195,43153,Casa,Venta,Boyacá,168,85075200,43293,Joaquín
2196,43153,Oficina,Alquiler,Cundinamarca,64,31961600,43287,Carmen
2197,43153,Oficina,Venta,Boyacá,160,80016000,43385,Jesús
2198,43153,Local,Venta,Cundinamarca,110,70477000,43482,Pedro
2199,43153,Industrial,Venta,Meta,193,98256300,43246,Pedro
2200,43154,Casa,Venta,Norte de Santander,272,158603200,43488,María
2201,43155,Industrial,Alquiler,Cundinamarca,257,159828300,43499,Luisa
2202,43155,parqueadero,Venta,Cundinamarca,135,76450500,43261,Pedro
2203,43155,Casa,Alquiler,Meta,78,44397600,43298,Jesús
2204,43158,Industrial,Alquiler,Meta,81,78869700,43330,Luisa
2205,43158,Industrial,Venta,Boyacá,166,68508200,43498,Joaquín
2206,43159,Casa,Venta,Norte de Santander,121,100212200,43294,Pedro
2207,43159,Casa,Venta,Cundinamarca,281,257733200,43284,Carmen
2208,43159,Industrial,Venta,Meta,100,88890000,43314,Joaquín
2209,43160,Oficina,Venta,Meta,296,176120000,43509,Joaquín
2210,43160,Local,Alquiler,Boyacá,240,170640000,43341,Pedro
2211,43160,Local,Venta,Boyacá,146,109514600,43394,María
2212,43160,Local,Venta,Cundinamarca,287,135119600,43269,Jesús
2213,43161,lote,Alquiler,Norte de Santander,97,49392400,43486,Luisa
2214,43161,Industrial,Venta,Norte de Santander,249,188244000,43450,Carmen
2215,43161,lote,Alquiler,Boyacá,141,65931600,43387,Luisa
2216,43162,Casa,Alquiler,Norte de Santander,125,65750000,43526,Carmen
2217,43162,Local,Venta,Meta,130,70395000,43401,María
2218,43162,Casa,Alquiler,Cundinamarca,243,191872800,43307,Luisa
2219,43162,Oficina,Alquiler,Boyacá,74,69774600,43476,Carmen
2220,43163,lote,Alquiler,Boyacá,48,34872000,43430,Luisa
2221,43163,parqueadero,Alquiler,Norte de Santander,269,190828600,43494,Jesús
2222,43163,Industrial,Venta,Norte de Santander,201,192919800,43328,María
2223,43163,apartamento,Alquiler,Norte de Santander,99,92792700,43347,María
2224,43164,parqueadero,Venta,Cundinamarca,293,199620900,43307,Jesús
2225,43164,lote,Venta,Meta,243,155204100,43437,Luisa
2226,43164,Oficina,Alquiler,Norte de Santander,177,98093400,43354,Luisa
2227,43165,Casa,Venta,Norte de Santander,131,73202800,43285,Pedro
2228,43165,lote,Venta,Meta,176,146326400,43455,Pedro
2229,43165,Local,Alquiler,Boyacá,126,117772200,43510,Pedro
2230,43165,Local,Alquiler,Norte de Santander,143,120534700,43456,María
2231,43166,Industrial,Alquiler,Norte de Santander,223,151082500,43270,Luisa
2232,43166,parqueadero,Venta,Cundinamarca,227,225751500,43502,Luisa
2233,43166,lote,Alquiler,Norte de Santander,162,120285000,43434,Pedro
2234,43167,Oficina,Alquiler,Cundinamarca,177,119103300,43278,Carmen
2235,43167,lote,Venta,Cundinamarca,62,50083600,43512,Joaquín
2236,43167,apartamento,Venta,Meta,138,134384400,43466,Carmen
2237,43167,Industrial,Venta,Meta,248,146022400,43491,María
2238,43167,Casa,Alquiler,Boyacá,217,165983300,43525,Luisa
2239,43168,Oficina,Alquiler,Meta,272,170571200,43270,Joaquín
2240,43168,Casa,Venta,Norte de Santander,52,50382800,43369,Jesús
2241,43170,lote,Alquiler,Norte de Santander,258,193061400,43288,Joaquín
